Number,Letter,type,Orientation,human,face_type,image,picture,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,text.started,text.stopped,stimulus_duration,CROSS.started,CROSS.stopped,BLANK.started,BLANK.stopped,TEST.started,TEST.stopped,key_JUDGE.keys,key_JUDGE.started,key_JUDGE.stopped,image_2.started,image_2.stopped,ISI.started,ISI.stopped,key_JUDGE.rt,q1.started,q1.stopped,q2.started,q2.stopped,q3.started,q3.stopped,text_2.started,text_2.stopped,participant,session,date,expName,psychopyVersion,frameRate,
428,_4,M,135,L,N,428_4M135LN,HLN,0,0,0,171,12.396711200010031,None,1.25,54.20050239999546,54.54693320003571,54.54693320003571,54.84652570000617,54.84652570000617,None,None,54.84652570000617,None,54.84652570000617,56.095572800026275,0.06729570002062246,None,,,,,,,,,,12,001,2019_Dec_25_0946,untitled,3.1.0,60.06868251611715,
172,F,M,135,L,N,172FM135LN,HLN,0,1,1,123,,,1.3780000000000001,58.43059530004393,58.77608630002942,58.792673900024965,59.07626370002981,59.09392240003217,58.43059530004393,None,59.09392240003217,None,59.09392240003217,60.4585875000339,0.06308049999643117,None,,,,,,,,,,12,001,2019_Dec_25_0946,untitled,3.1.0,60.06868251611715,
_,_2,M,45,_,_,__2M045__,N,0,2,2,25,,,1.178,62.624854299996514,62.97392600000603,62.98942990001524,63.27253260003636,63.28906730003655,62.624854299996514,down,63.28906730003655,None,63.28906730003655,64.4555278000189,0.060876899980939925,None,1.2501589999883436,,,,,,,,,12,001,2019_Dec_25_0946,untitled,3.1.0,60.06868251611715,
_,_4,N,45,_,_,__4N045__,N,0,3,3,81,,,0.789,64.60638300003484,64.95473769999808,64.97052910004277,65.25444200000493,65.27115700003924,None,up,65.27115700003924,None,65.27115700003924,66.0366147000459,0.059744799975305796,None,2.399688799981959,,,,,,,,,12,001,2019_Dec_25_0946,untitled,3.1.0,60.06868251611715,
483,_5,N,90,L,N,483_5N090LN,HLN,0,4,4,282,,,1.065,67.74548650003271,68.08523160003824,68.1032005000161,68.38491190003697,68.40173189999769,None,up,68.40173189999769,None,68.40173189999769,69.4506018999964,0.06801400001859292,None,2.465491099981591,,,,,,,,,12,001,2019_Dec_25_0946,untitled,3.1.0,60.06868251611715,
234,G,M,45,L,N,234GM045LN,HLN,0,5,5,137,,,1.276,70.93781060003676,71.28247989999363,71.29922800004715,71.58189890003996,71.59906360000605,None,None,71.59906360000605,None,71.59906360000605,72.86427210003603,0.0629031999851577,None,,,,,,,,,,12,001,2019_Dec_25_0946,untitled,3.1.0,60.06868251611715,
240,G,M,315,L,N,240GM315LN,HLN,0,6,6,143,,,0.918,75.13302210002439,75.47883790003834,75.4954322000267,75.77837600000203,75.79457510000793,75.13302210002439,up,75.79457510000793,None,75.79457510000793,None,0.06254300003638491,None,0.7003988999640569,,,,,,,,,12,001,2019_Dec_25_0946,untitled,3.1.0,60.06868251611715,
129,F,N,0,R,N,129FN000RN,HRN,0,7,7,208,,,0.905,76.56358230003389,76.91044960002182,76.92759209999349,77.21044860000256,77.22699130000547,None,up,77.22699130000547,None,77.22699130000547,78.10983770003077,0.06160499999532476,None,2.6004411000176333,,,,,,,,,12,001,2019_Dec_25_0946,untitled,3.1.0,60.06868251611715,
171,F,M,90,L,N,171FM090LN,HLN,0,8,8,122,,,1.244,79.9048314000247,80.24093570001423,80.25786250003148,80.54053920001024,80.55801320000319,None,None,80.55801320000319,None,80.55801320000319,81.78944550000597,0.06927340000402182,None,,,,,,,,,,12,001,2019_Dec_25_0946,untitled,3.1.0,60.06868251611715,
238,G,M,225,L,N,238GM225LN,HLN,0,9,9,141,,,1.283,84.10292360000312,84.43735520000337,84.4544132000301,84.73712290002732,84.75407429999905,84.10292360000312,None,84.75407429999905,None,84.75407429999905,86.02065550000407,0.07425440003862604,None,,,,,,,,,,12,001,2019_Dec_25_0946,untitled,3.1.0,60.06868251611715,
