Number,Letter,type,Orientation,human,face_type,image,picture,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,text.started,text.stopped,stimulus_duration,CROSS.started,CROSS.stopped,BLANK.started,BLANK.stopped,TEST.started,TEST.stopped,key_JUDGE.keys,key_JUDGE.started,key_JUDGE.stopped,image_2.started,image_2.stopped,ISI.started,ISI.stopped,key_JUDGE.rt,q1.started,q1.stopped,q2.started,q2.stopped,q3.started,q3.stopped,text_2.started,text_2.stopped,participant,session,date,expName,psychopyVersion,frameRate,
136,F,N,315,R,N,136FN315RN,HRN,0,0,0,215,8.872929093664425,None,1.098,45.74052966050658,46.07376393404047,46.07376393404047,46.40715881801225,46.40715881801225,None,None,46.40715881801225,None,46.40715881801225,47.45713637930021,0.06939072212480824,None,,,,,,,,,,26,001,2019_Dec_25_1346,untitled,3.1.0,60.00052090269702,
169,F,M,0,L,N,169FM000LN,HLN,0,1,1,120,,,0.925,49.94050969272212,50.273847812091844,50.290492195868865,50.57385976604928,50.60727842437336,49.94050969272212,down,50.60727842437336,None,50.60727842437336,None,0.07057109199013212,None,0.3334032317106903,,,,,,,,,26,001,2019_Dec_25_1346,untitled,3.1.0,60.00052090269702,
205,G,M,180,R,N,205GM180RN,HRN,0,2,2,132,,,0.736,51.02387185356929,51.35721865458618,51.37389075284591,51.65721424698131,51.690564787779294,None,None,51.690564787779294,None,51.690564787779294,52.390493731851166,0.06960275461824494,None,,,,,,,,,,26,001,2019_Dec_25_1346,untitled,3.1.0,60.00052090269702,
129,F,N,0,R,N,129FN000RN,HRN,0,3,3,208,,,0.989,55.22396574890445,55.557304870002554,55.573976968262286,55.85730613885971,55.89069107233081,55.22396574890445,up,55.89069107233081,None,55.89069107233081,56.8407034937627,0.06751114589860663,None,1.8337391446038964,,,,,,,,,26,001,2019_Dec_25_1346,untitled,3.1.0,60.00052090269702,
463,_5,M,270,R,N,463_5M270RN,HRN,0,4,4,182,,,0.709,57.807321231564856,58.14073781965271,58.15733011355405,58.44069334291271,58.47399780421256,None,down,58.47399780421256,None,58.47399780421256,59.14070509652447,0.06851087075847317,None,1.8336352987680584,,,,,,,,,26,001,2019_Dec_25_1346,untitled,3.1.0,60.00052090269702,
453,_5,N,180,R,N,453_5N180RN,HRN,0,5,5,276,,,1.26,60.39078890779638,60.72404388371433,60.740726333166094,61.02408755906799,61.05745479534016,None,up,61.05745479534016,None,61.05745479534016,62.27407553832745,0.0709714494041691,None,2.850254639335617,,,,,,,,,26,001,2019_Dec_25_1346,untitled,3.1.0,60.00052090269702,
035,R,N,90,L,N,035RN090LN,HLN,0,6,6,202,,,0.772,63.990836857192335,64.32409917911718,64.34082069597207,64.62413918146922,64.65753513395248,None,up,64.65753513395248,None,64.65753513395248,65.39084066375653,0.07320163054828299,None,2.550228995092766,,,,,,,,,26,001,2019_Dec_25_1346,untitled,3.1.0,60.00052090269702,
417,_4,N,0,L,N,417_4N000LN,HLN,0,7,7,264,,,0.809,67.29084647378113,67.62423100656451,67.64090377264074,67.92423027196128,67.95755576955344,None,up,67.95755576955344,None,67.95755576955344,68.72425391275101,0.07204563606865122,None,1.7836968048868584,,,,,,,,,26,001,2019_Dec_25_1346,untitled,3.1.0,60.00052090269702,
_,_2,N,45,_,_,__2N045__,N,0,8,8,73,,,0.9590000000000001,69.82426312865209,70.15761293485048,70.17428302965345,70.45761921234589,70.49097509569765,None,up,70.49097509569765,None,70.49097509569765,71.40768739665509,0.07091034398035845,None,1.8836305572549463,,,,,,,,,26,001,2019_Dec_25_1346,untitled,3.1.0,60.00052090269702,
_,_2,N,90,_,_,__2N090__,N,0,9,9,74,,,1.285,72.4576726378582,72.79100675031441,72.80773628099632,73.09104742048294,73.14108341592146,None,up,73.14108341592146,None,73.14108341592146,74.37437926235361,0.07025387802423211,None,2.033533523172082,,,,,,,,,26,001,2019_Dec_25_1346,untitled,3.1.0,60.00052090269702,
_,_5,M,315,_,_,__5M315__,N,0,10,10,47,,,1.014,75.30770088659483,75.60774022112673,75.60774022112673,75.89107440036605,75.92440156750308,None,down,75.92440156750308,None,75.92440156750308,76.90770509385402,0.11489022393288906,None,2.217004738842661,,,,,,,,,26,001,2019_Dec_25_1346,untitled,3.1.0,60.00052090269702,
230,G,N,225,L,N,230GN225LN,HLN,0,11,11,237,,,1.022,78.2244656113362,78.55772259071091,78.57446213867661,78.85780299610269,78.90785034446162,None,up,78.90785034446162,None,78.90785034446162,79.87441666021186,0.07178251543518854,None,2.466874848072621,,,,,,,,,26,001,2019_Dec_25_1346,untitled,3.1.0,60.00052090269702,
_,R,M,0,_,_,_RM000__,N,0,12,12,16,,,1.233,81.45788767553677,81.79119974996865,81.80787218213663,82.0912183821165,82.1245448814334,None,down,82.1245448814334,None,82.1245448814334,83.32457199488272,0.07055105742620071,None,2.150277612308855,,,,,,,,,26,001,2019_Dec_25_1346,untitled,3.1.0,60.00052090269702,
_,F,N,45,_,_,_FN045__,N,0,13,13,49,,,1.281,84.35796060135908,84.69124329175975,84.70798150408882,84.99126993773098,85.02460111178516,None,up,85.02460111178516,None,85.02460111178516,86.27463249927314,0.07151238269580062,None,2.333661009797652,,,,,,,,,26,001,2019_Dec_25_1346,untitled,3.1.0,60.00052090269702,
225,G,N,0,L,N,225GN000LN,HLN,0,14,14,232,,,0.9570000000000001,87.44132409784288,87.77466221721261,87.79132930683045,88.07467550680667,88.10807813748033,None,up,88.10807813748033,None,88.10807813748033,89.02469059951545,0.0710409025705303,None,2.0668510069372132,,,,,,,,,26,001,2019_Dec_25_1346,untitled,3.1.0,60.00052090269702,
138,F,M,45,R,N,138FM045RN,HRN,0,15,15,113,,,1.3,90.25802451162235,90.59136597008546,90.60805977246127,90.89138560396168,90.92468872962127,None,down,90.92468872962127,None,90.92468872962127,92.19147502490887,0.07113272766582668,None,2.0003262295213062,,,,,,,,,26,001,2019_Dec_25_1346,untitled,3.1.0,60.00052090269702,
_,R,N,90,_,_,_RN090__,N,0,16,16,66,,,0.901,93.00817176568671,93.34139368457181,93.35811386579007,93.64147843078536,93.67478689899508,None,up,93.67478689899508,None,93.67478689899508,94.54147322179779,0.06954932910957723,None,1.8336937329186185,,,,,,,,,26,001,2019_Dec_25_1346,untitled,3.1.0,60.00052090269702,
_,G,N,90,_,_,_GN090__,N,0,17,17,58,,,1.374,95.59151856669996,95.92484332969252,95.94152344177928,96.22485695319483,96.25817209959496,None,down,96.25817209959496,None,96.25817209959496,97.59155496282983,0.069863203982095,None,2.216955654155754,,,,,,,,,26,001,2019_Dec_25_1346,untitled,3.1.0,60.00052090269702,
_,R,N,180,_,_,_RN180__,N,0,18,18,68,,,0.934,98.55819507256456,98.89157359497403,98.90824001677538,99.19158588284336,99.22498617614838,None,down,99.22498617614838,None,99.22498617614838,100.12491284963471,0.06990728002710966,None,2.00024575734642,,,,,,,,,26,001,2019_Dec_25_1346,untitled,3.1.0,60.00052090269702,
_,_4,N,225,_,_,__4N225__,N,0,19,19,85,,,1.3,101.30828055338134,101.64160965719566,101.65830078829458,101.9416379727154,101.97498250314675,None,up,101.97498250314675,None,101.97498250314675,103.24162889037689,0.07059346392270527,None,2.433712966103485,,,,,,,,,26,001,2019_Dec_25_1346,untitled,3.1.0,60.00052090269702,
142,F,M,225,R,N,142FM225RN,HRN,0,20,20,117,,,1.35,104.49170368609339,104.82499806332635,104.84169987952555,105.12496560732689,105.15844904408368,None,up,105.15844904408368,None,105.15844904408368,106.47507933688394,0.0715915192340617,None,3.0335983016047976,,,,,,,,,26,001,2019_Dec_25_1346,untitled,3.1.0,60.00052090269702,
460,_5,M,135,R,N,460_5M135RN,HRN,0,21,21,179,,,0.977,108.27510865413205,108.60849886337019,108.62513723678057,108.90845405272557,108.9418019222503,None,down,108.9418019222503,None,108.9418019222503,109.89180799940004,0.07258055899001192,None,1.9668892061781662,,,,,,,,,26,001,2019_Dec_25_1346,untitled,3.1.0,60.00052090269702,
141,F,M,180,R,N,141FM180RN,HRN,0,22,22,116,,,0.998,110.99183691596045,111.32522245046857,111.34183945367113,111.6251786415487,111.65846874473937,None,down,111.65846874473937,None,111.65846874473937,112.62519867611627,0.07113072420906974,None,2.4837182418741577,,,,,,,,,26,001,2019_Dec_25_1346,untitled,3.1.0,60.00052090269702,
418,_4,N,45,L,N,418_4N045LN,HLN,0,23,23,265,,,1.004,114.22520388510384,114.55858641442683,114.57524549021764,114.85859369365426,114.8919175216979,None,up,114.8919175216979,None,114.8919175216979,115.85857599645169,0.0709383923713176,None,2.2502444217097946,,,,,,,,,26,001,2019_Dec_25_1346,untitled,3.1.0,60.00052090269702,
290,_2,N,45,L,N,290_2N045LN,HLN,0,24,24,249,,,1.266,117.22526499053129,117.55861913755143,117.57531360774374,117.85864110879265,117.89203939864092,None,down,117.89203939864092,None,117.89203939864092,119.12535093881888,0.0716936955213896,None,2.366899690936407,,,,,,,,,26,001,2019_Dec_25_1346,untitled,3.1.0,60.00052090269702,
038,R,N,225,L,N,038RN225LN,HLN,0,25,25,205,,,0.8,120.34199839456414,120.675380256067,120.69204734568848,120.97538219274429,121.00871870934498,None,up,121.00871870934498,None,121.00871870934498,121.77540516571389,0.07152573907296755,None,2.0502867614268325,,,,,,,,,26,001,2019_Dec_25_1346,untitled,3.1.0,60.00052090269702,
259,_2,N,90,R,N,259_2N090RN,HRN,0,26,26,242,,,0.796,123.14210951962377,123.47544162862323,123.49211639815985,123.77551969665001,123.80889027201556,None,up,123.80889027201556,None,123.80889027201556,124.57547087908824,0.07209004602555069,None,1.7501182039413834,,,,,,,,,26,001,2019_Dec_25_1346,untitled,3.1.0,60.00052090269702,
234,G,M,45,L,N,234GM045LN,HLN,0,27,27,137,,,0.931,125.64215092439554,125.97549472022365,125.99216681848338,126.27546894241459,126.30880078428527,None,down,126.30880078428527,None,126.30880078428527,127.20889307685502,0.0719117383887351,None,2.250447772556072,,,,,,,,,26,001,2019_Dec_25_1346,untitled,3.1.0,60.00052090269702,
425,_4,M,0,L,N,425_4M000LN,HLN,0,28,28,168,,,1.054,128.64226078060165,128.97560157124462,128.99226866086246,129.27557679516394,129.32558106920624,None,up,129.32558106920624,None,129.32558106920624,130.32557439101583,0.07164160564934718,None,2.233536261228437,,,,,,,,,26,001,2019_Dec_25_1346,untitled,3.1.0,60.00052090269702,
481,_5,N,0,L,N,481_5N000LN,HLN,0,29,29,280,,,1.0110000000000001,131.64224976158948,131.9755868792272,131.9922766746895,132.2756305545845,132.30898643793262,None,up,132.30898643793262,None,132.30898643793262,133.29225891070746,0.07180856036939076,None,1.850303724026162,,,,,,,,,26,001,2019_Dec_25_1346,untitled,3.1.0,60.00052090269702,
204,G,M,135,R,N,204GM135RN,HRN,0,30,30,131,,,1.016,134.2423160760045,134.57568324549356,134.5923429891045,134.87571356447006,134.90898864173505,None,down,134.90898864173505,None,134.90898864173505,135.89237297417276,0.07288708785563358,None,3.3170052730965836,,,,,,,,,26,001,2019_Dec_25_1346,untitled,3.1.0,60.00052090269702,
_,_5,N,225,_,_,__5N225__,N,0,31,31,93,,,0.923,138.30910096887237,138.64248283037523,138.65910717958832,138.94244937265103,138.97582929748023,None,up,138.97582929748023,None,138.97582929748023,139.85913629649076,0.07158818014067947,None,2.133614195692644,,,,,,,,,26,001,2019_Dec_25_1346,untitled,3.1.0,60.00052090269702,
487,_5,N,270,L,N,487_5N270LN,HLN,0,32,32,286,,,1.299,141.19242032252805,141.52583123415752,141.54249999332023,141.8258625548624,141.859172692617,None,up,141.859172692617,None,141.859172692617,143.12591791704472,0.071477656118077,None,2.5837595130797126,,,,,,,,,26,001,2019_Dec_25_1346,untitled,3.1.0,60.00052090269702,
012,R,M,135,R,N,012RM135RN,HRN,0,33,33,99,,,0.8210000000000001,144.52583323761064,144.85925416652026,144.87587283927132,145.1592604440193,145.1926126543658,None,up,145.1926126543658,None,145.1926126543658,145.97591177311187,0.07288541831076145,None,2.516950912642642,,,,,,,,,26,001,2019_Dec_25_1346,untitled,3.1.0,60.00052090269702,
